link,time,,
https://www.businessinsider.com/chinas-pockets-may-not-be-deep-enough-to-bail-out-emerging-markets-2018-9,2018-09-12T18:27:00Z,,
https://www.businessinsider.com/silicon-valley-4-billion-development-approved-apple-headquarters-2018-9,2018-09-21T14:33:00Z,,
https://ftalphaville.ft.com/2018/09/18/1537254747000/Further-reading/,2018-09-18T07:12:27Z,,
https://www.businessinsider.com/avengers-infinity-war-directors-release-avengers-4-photo-2018-9,2018-09-19T22:03:17Z,,
https://www.businessinsider.com/christine-blasey-ford-accuses-brett-kavanaugh-sexual-assault-2018-9,2018-09-16T18:38:17Z,,
https://www.businessinsider.com/cancer-patient-accidentally-labels-herself-as-terrorist-ahead-of-bucket-list-trip-2018-9,2018-09-29T08:57:00Z,,
https://www.businessinsider.com/puerto-rico-water-bottle-fema-hurrican-maria-2018-9,2018-09-12T04:47:56Z,,
https://www.businessinsider.com/instagram-founder-kevin-systrom-goodbye-letter-clues-facebook-breakup-2018-9,2018-09-25T06:17:58Z,,
https://www.businessinsider.com/stock-market-earnings-season-trading-strategy-to-profit-early-from-outperformers-citi-2018-9,2018-09-25T16:15:00Z,,
https://www.ft.com/content/d5a8efa2-b2de-11e8-8d14-6f049d06439c,2018-09-07T21:26:08Z,,
https://money.cnn.com/2018/09/07/technology/apple-china-tariffs-apple-watch-air-pods/index.html,2018-09-07T21:44:44Z,,
https://www.wsj.com/articles/please-comb-your-hair-phones-with-facial-recognition-get-judgmental-with-their-owners-1537887972,2018-09-25T15:17:38Z,,
http://feedproxy.google.com/~r/Artsjournal/~3/9sMIIOoUsT4/amp,2018-09-14T17:29:40Z,,
https://disneyparks.disney.go.com/blog/2018/09/videos-spooky-eats-for-halloween-time-at-disneyland-resort/,2018-09-11T22:59:54Z,,
https://www.bbc.co.uk/news/technology-45546278,2018-09-18T11:49:28Z,,
https://www.ft.com/content/6903cc3a-c0d2-11e8-95b1-d36dfef1b89a,2018-09-25T15:32:34Z,,
https://abcnews.go.com/Politics/note-trump-firestorms-spark-explosion/story?id=57635693,2018-09-06T10:12:54Z,,
https://www.nytimes.com/2018/10/01/podcasts/the-daily/jeff-flake-brett-kavanaugh-fbi.html,2018-10-01T09:58:58Z,,
https://www.wsj.com/articles/google-t-mobile-tackle-911-call-problem-1537358400,2018-09-19T12:21:42Z,,
https://www.theguardian.com/technology/askjack/2018/sep/20/tablet-2-in-1-laptop-stylus-student-university,2018-09-20T11:37:55Z,,
http://feedproxy.google.com/~r/foodgawker/~3/1MadcmMbxbg/,2018-09-27T13:12:56Z,,
http://feedproxy.google.com/~r/foodgawker/~3/ghfhx5JfFVg/,2018-09-29T20:20:11Z,,
https://www.nytimes.com/2018/09/06/movies/blaze-review-ethan-hawke.html,2018-09-06T11:00:04Z,,
http://feedproxy.google.com/~r/hypebeast/feed/~3/B1jWa30O4Tw/,2018-09-12T02:54:53Z,,
https://www.businessinsider.com/teslas-vp-of-worldwide-finance-and-operations-leaving-company-2018-9,2018-09-12T19:41:50Z,,
https://blogs.wsj.com/economics/2018/09/10/real-time-economics-trade-tariffs-apple-and-inflation-its-going-to-be-another-busy-week/,2018-09-10T09:27:15Z,,
http://feedproxy.google.com/~r/RenewableEnergyNewsRssFeed/~3/cc48tMpuazc/is-the-clean-energy-economy-overlooking-smbs.html,2018-09-10T10:54:00Z,,
https://www.ft.com/content/c577cbda-c008-11e8-95b1-d36dfef1b89a,2018-09-25T06:49:21Z,,
https://www.theguardian.com/technology/2018/sep/27/iphone-xs-max-review-apple-supersized-smartphone,2018-09-27T05:00:14Z,,
https://www.ft.com/content/0a625112-bfef-11e8-95b1-d36dfef1b89a,2018-09-24T12:36:40Z,,
https://disneyparks.disney.go.com/blog/2018/09/experience-disney-on-broadway-before-or-after-your-disney-cruise-from-new-york/,2018-09-12T17:00:32Z,,
https://www.bbc.co.uk/news/business-45486674,2018-09-13T23:16:40Z,,
https://www.theguardian.com/australia-news/2018/sep/27/australias-spyware-law-could-expose-phones-to-exploitation-business-group-warns,2018-09-27T00:32:06Z,,
https://www.theguardian.com/games/2018/sep/21/we-work-with-tear-gas-around-us-developing-video-games-in-a-war-zone,2018-09-21T05:00:18Z,,
https://www.theguardian.com/travel/2018/sep/23/20-top-autumn-getaways-city-breaks-uk-europe,2018-09-23T06:00:18Z,,
https://www.wsj.com/articles/apple-leads-with-its-pricier-iphones-this-year-1537349401,2018-09-19T09:34:12Z,,
http://www.bbc.co.uk/blogs/academy/entries/856808b9-0ca2-4adc-87b0-6ea35c878ef8,2018-09-11T14:48:50Z,,
https://www.theguardian.com/business/2018/oct/01/whole-foods-amazon-union-organization-grocery-chain,2018-10-01T10:00:21Z,,
https://www.nytimes.com/2018/09/26/technology/apple-tech-scandals.html,2018-09-26T11:00:30Z,,
https://www.bloomberg.com/news/articles/2018-09-25/trump-administration-suggests-tighter-controls-on-consumer-data,2018-09-25T17:05:18Z,,
https://www.cnbc.com/2018/09/11/this-sector-outperforms-after-apples-annual-product-bonanzas.html,2018-09-11T19:51:00Z,,
https://www.cnbc.com/2018/09/12/ex-apple-engineer-ken-kocienda-what-it-was-like-to-pitch-steve-jobs.html,2018-09-12T17:04:00Z,,
https://www.ft.com/content/b57cc4ac-b733-11e8-bbc3-ccd7de085ffe,2018-09-13T10:47:50Z,,
https://www.ft.com/content/561685fa-bb13-11e8-94b2-17176fbf93f5,2018-09-19T10:45:18Z,,
https://blogs.wsj.com/economics/2018/09/18/real-time-economics-the-unintended-consequences-of-u-s-tariffs-apple-dodges-a-bullet-merry-christmas/,2018-09-18T09:18:52Z,,
https://www.cnbc.com/2018/09/10/wall-street-to-make-gains-after-sp-500-nasdaq-post-losing-session.html,2018-09-10T11:18:00Z,,
https://www.ft.com/content/041a8214-c35c-11e8-95b1-d36dfef1b89a,2018-09-28T21:22:31Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=9a5c2230-b3d7-11e8-ba84-2f7638e5c3d4&url=L3ZpZXcvYXJ0aWNsZXMvMjAxOC0wOS0wOS9jaGluYS1zLWZhci1mcm9tLWRlc3BlcmF0ZS10by1tYWtlLWEtdHJhZGUtZGVhbC13aXRoLXRydW1w,2018-09-09T01:00:36Z,,
https://www.cnbc.com/2018/09/07/tech-in-cross-hairs-after-its-worst-week-since-march.html,2018-09-07T21:31:43Z,,
https://www.bloomberg.com/news/articles/2018-09-26/amazon-joins-tech-giants-in-backing-federal-privacy-safeguards,2018-09-26T23:53:53Z,,
http://feedproxy.google.com/~r/foodgawker/~3/mOq-exOuq3I/,2018-09-26T17:48:14Z,,
https://www.wsj.com/articles/companies-buy-earnings-gains-by-buying-back-stock-1537711201,2018-09-23T14:00:03Z,,
https://www.businessinsider.com/apple-stock-price-reaction-to-iphone-unveilings-2018-9,2018-09-12T16:22:00Z,,
https://www.businessinsider.com/10-things-in-tech-you-need-to-know-today-september-21-2018-9,2018-09-21T06:50:28Z,,
https://www.businessinsider.com/10-things-in-tech-you-need-to-know-today-september-25-2018-9,2018-09-25T07:01:19Z,,
https://www.ft.com/content/3a648a32-ba87-11e8-94b2-17176fbf93f5,2018-09-17T15:35:36Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=3b29e460-c402-11e8-99c5-85b3e8d93434&url=L3ZpZXcvYXJ0aWNsZXMvMjAxOC0wOS0yOS90ZWNoLWNvbXBhbmllcy1hcmUtYmlnLXNwZW5kZXJzLW9uLXJlbmV3YWJsZS1lbmVyZ3k=,2018-09-29T16:03:00Z,,
https://www.nytimes.com/2018/09/13/technology/ftc-hearings-technology.html,2018-09-13T23:03:14Z,,
https://www.cnbc.com/2018/09/10/apple-shares-fall-after-trump-pressures-iphone-maker-to-make-its-products-in-us.html,2018-09-10T17:40:00Z,,
https://www.theguardian.com/australia-news/2018/sep/30/in-the-era-of-music-streaming-do-bands-still-rely-on-triple-j-to-launch-a-career,2018-09-29T20:00:34Z,,
https://www.wsj.com/articles/tech-investors-prepare-to-say-goodbye-to-facebook-google-1536753600,2018-09-12T12:18:41Z,,
https://www.businessinsider.com/r-qualcomm-apple-kick-off-second-trial-seeking-iphone-import-ban-2018-9,2018-09-17T17:34:00Z,,
https://www.wsj.com/articles/apple-launches-new-iphones-again-heres-a-guide-1537532606,2018-09-21T12:24:29Z,,
https://www.nytimes.com/2018/09/10/opinion/google-right-forgotten.html,2018-09-10T23:19:23Z,,
https://money.cnn.com/2018/09/06/investing/world-richest-people-cities/index.html,2018-09-06T10:12:18Z,,
https://disneyparks.disney.go.com/blog/2018/09/walt-disney-world-resort-sweet-treats-september-2018/,2018-09-26T20:02:26Z,,
http://feedproxy.google.com/~r/Gottabemobile/~3/NeNEG_it1ss/,2018-09-12T17:45:38Z,,
https://www.cnbc.com/2018/09/12/apples-success-can-still-be-traced-to-steve-jobs.html,2018-09-12T16:03:00Z,,
http://feedproxy.google.com/~r/clusterstock/~3/wKxqjme_aVs/apple-stock-could-get-20-more-valuable-by-end-of-next-year-jpmorgan-says-2018-9-1027572218,2018-09-27T17:29:00Z,,
https://www.ft.com/content/825612b6-b767-11e8-bbc3-ccd7de085ffe,2018-09-13T21:59:57Z,,
https://www.nytimes.com/2018/09/19/business/dealbook/mcdonalds-europe-tax.html,2018-09-19T13:33:03Z,,
https://www.wsj.com/articles/companies-arent-all-rushing-to-repatriate-cash-1537106555,2018-09-16T14:04:37Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=fa2b2e50-b70a-11e8-b00d-7d5d954dffae&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0xMy9pcGhvbmUteHMtbWF4LXZlcnN1cy1zYW1zdW5nLWdhbGF4eS1ub3RlLTktaG93LXRoZXktbWVhc3VyZS11cA==,2018-09-13T03:25:30Z,,
https://www.cnbc.com/2018/09/12/apple-iphone-apple-watch-keynote-tim-cook.html,2018-09-12T21:04:00Z,,
https://www.wsj.com/articles/eu-demands-facebook-update-misleading-fine-print-1537438609,2018-09-20T10:52:38Z,,
https://www.bbc.co.uk/news/technology-45418968,2018-09-05T10:51:59Z,,
https://www.businessinsider.com/apple-stock-could-get-20-more-valuable-by-end-of-next-year-jpmorgan-says-2018-9,2018-09-27T17:29:00Z,,
https://money.cnn.com/2018/09/12/technology/iphone-xs-max/index.html,2018-09-12T18:15:19Z,,
https://www.cnbc.com/2018/09/12/iphone-xs-announced.html,2018-09-12T16:45:00Z,,
https://www.economist.com/graphic-detail/2018/09/13/how-big-will-the-iphone-get,2018-09-13T15:54:42Z,,
https://www.economist.com/business/2018/07/05/historys-biggest-firms,2018-09-19T05:02:47Z,,
https://www.wsj.com/articles/apples-new-iphones-will-need-to-collect-1536577380,2018-09-10T11:03:00Z,,
https://www.businessinsider.com/apple-says-trump-china-tariffs-would-increase-price-of-apple-watch-airpods-2018-9,2018-09-07T20:30:08Z,,
https://www.ft.com/content/cd77f088-b6dc-11e8-bbc3-ccd7de085ffe,2018-09-12T22:55:46Z,,
https://www.cnn.com/us/live-news/live-updates-apple-event-2018/index.html,2018-09-12T16:31:48Z,,
https://money.cnn.com/2018/09/13/technology/apple-iphone-event-analyst-reaction/index.html,2018-09-13T18:45:06Z,,
https://money.cnn.com/2018/09/13/technology/apple-environment-lisa-jackson/index.html,2018-09-14T02:00:10Z,,
http://feedproxy.google.com/~r/clusterstock/~3/_Df0tOgC0g8/apple-stock-price-iphone-xr-cheaper-than-expected-apple-pay-enhancements-coming-2018-9,2018-09-13T15:40:00Z,,
https://www.businessinsider.com/apple-delays-india-payment-service-2018-9,2018-09-07T14:18:00Z,,
https://www.cnbc.com/2018/09/12/ahead-of-apples-product-launch-trader-is-playing-for-a-pullback.html,2018-09-12T11:04:00Z,,
https://www.cnbc.com/2018/09/21/comparing-iphone-to-samsung-galaxy-note-9.html,2018-09-21T14:44:00Z,,
https://www.businessinsider.com/apple-stock-price-slides-trade-war-tensions-overshadow-product-launches-2018-9,2018-09-10T19:17:00Z,,
https://money.cnn.com/2018/09/05/news/companies/amazon-apple-2-trillion/index.html,2018-09-05T18:49:50Z,,
https://www.ft.com/content/ce54ff72-b278-11e8-8d14-6f049d06439c,2018-09-10T21:00:30Z,,
https://www.ft.com/content/de39219c-bab2-11e8-94b2-17176fbf93f5,2018-09-17T20:31:20Z,,
https://money.cnn.com/2018/09/17/technology/china-tariffs-trump-tech-apple/index.html,2018-09-18T00:41:54Z,,
https://money.cnn.com/2018/09/26/technology/apple-watch-series-4-review/index.html,2018-09-26T14:00:17Z,,
https://money.cnn.com/2018/09/09/investing/stocks-week-ahead-apple-iphone-event/index.html,2018-09-09T12:00:55Z,,
https://www.businessinsider.com/products-for-frizzy-hair-2018-9,2018-09-20T20:51:00Z,,
https://www.businessinsider.com/10-things-in-tech-you-need-to-know-today-september-26-2018-9,2018-09-26T07:01:45Z,,
https://www.businessinsider.com/tech-that-makes-life-easier-2018-9,2018-09-17T17:00:00Z,,
https://www.bbc.co.uk/news/business-45709149,2018-10-01T13:33:03Z,,
https://www.ft.com/content/1f93f17a-c1b2-11e8-95b1-d36dfef1b89a,2018-09-26T18:30:22Z,,
https://www.aljazeera.com/news/2018/09/slaps-tariffs-200bn-china-goods-trade-war-escalates-180918000824791.html,2018-09-18T00:44:05Z,,
https://www.theguardian.com/sport/2018/sep/23/maria-pepe-bfa-baseball-series-now,2018-09-23T08:30:19Z,,
https://www.businessinsider.com/airpods-2-airpower-not-announced-apple-2018-iphone-event-2018-9,2018-09-12T19:53:51Z,,
http://uk.businessinsider.com/iphone-accessories-apple-airpods-mobie-charger-2018-9,2018-09-11T22:47:04Z,,
https://www.wsj.com/articles/your-browser-is-the-most-important-app-you-havemake-sure-you-use-the-right-one-1537707600,2018-09-23T13:04:05Z,,
https://www.cnn.com/2018/09/09/world/five-things-september-9-trnd/index.html,2018-09-09T22:52:18Z,,
https://www.ft.com/content/72ed2840-b78b-11e8-bbc3-ccd7de085ffe,2018-09-13T20:27:01Z,,
https://money.cnn.com/2018/09/13/technology/apple-iphone-prices/index.html,2018-09-13T23:33:18Z,,
https://www.wsj.com/articles/chipotle-gets-real-in-new-ads-focused-on-fresh-ingredients-1537786800,2018-09-24T11:00:01Z,,
https://www.ft.com/content/c5ffa514-bbf3-11e8-94b2-17176fbf93f5,2018-09-20T03:01:23Z,,
https://www.nytimes.com/2018/09/11/technology/personaltech/new-apple-iphones-save-upgrade.html,2018-09-11T15:02:23Z,,
https://www.wsj.com/articles/big-techs-business-model-is-broken-report-says-1537826407,2018-09-24T22:23:48Z,,
https://www.wsj.com/articles/intel-chip-shortage-ripples-through-pc-industry-1538153123,2018-09-28T16:45:25Z,,
https://www.cnn.com/2018/09/12/tech/lisa-brennan-jobs-amanpour/index.html,2018-09-12T19:31:28Z,,
https://www.wsj.com/articles/verizons-5g-game-plan-1536673535,2018-09-11T23:16:59Z,,
https://money.cnn.com/2018/09/11/technology/apple-iphone-2018-india/index.html,2018-09-11T16:16:56Z,,
https://disneyparks.disney.go.com/blog/2018/09/enjoy-autumn-in-downtown-disney-district-at-disneyland-resort/,2018-09-25T17:02:21Z,,
https://money.cnn.com/2018/09/11/media/apple-event-media/index.html,2018-09-11T18:29:02Z,,
https://www.businessinsider.com/goldman-memo-management-shakeup-2018-9,2018-09-13T20:39:57Z,,
https://www.businessinsider.com/fec-microsoft-ruling-software-corporations-in-kind-donations-2018-9,2018-09-13T13:04:22Z,,
https://www.businessinsider.com/vietnam-vets-still-waiting-for-recognition-of-agent-orange-exposure-2018-9,2018-09-19T17:07:39Z,,
https://money.cnn.com/2018/09/11/investing/markets-now-apple-event/index.html,2018-09-11T20:04:23Z,,
https://www.businessinsider.com/parents-of-missing-autistic-boy-maddox-ritch-break-silence-2018-9,2018-09-26T16:05:22Z,,
https://www.businessinsider.com/ibm-wants-to-dominate-business-ai-2018-9,2018-09-25T23:30:53Z,,
https://www.businessinsider.com/trump-china-trade-war-third-tariff-attacked-by-gop-democrats-business-2018-9,2018-09-18T00:31:35Z,,
https://www.businessinsider.com/gary-cohn-on-trump-woodward-book-tax-rate-trade-deal-document-theft-2018-9,2018-09-18T01:44:39Z,,
https://www.economist.com/international/2017/08/10/internet-firms-face-a-global-techlash,2018-09-24T14:57:19Z,,
https://www.bbc.co.uk/news/health-45549259,2018-09-19T10:01:12Z,,
https://www.theguardian.com/food/2018/sep/26/observer-food-best-lunches-recipe-ottolenghi-salad-sandwich-lunchbox-bento-vegetarian-ofm,2018-09-26T07:00:13Z,,
https://www.cnbc.com/2018/09/08/amazon-and-apple-are-getting-into-medical-clinics-heres-why.html,2018-09-08T19:10:00Z,,
https://www.wsj.com/articles/amazons-new-microwave-alexa-please-defrost-my-chicken-1537469765,2018-09-20T19:04:38Z,,
https://www.wsj.com/articles/stranded-in-a-hurricane-theres-an-app-for-that-1536963753,2018-09-14T22:22:35Z,,
http://www.foxnews.com/us/2018/09/13/fox-news-first-florence-downgraded-but-still-very-dangerous-another-bad-night-for-bernie-sanders-democrats.html,2018-09-13T09:06:36Z,,
https://www.nytimes.com/2018/09/17/business/media/time-sale-fortune-sports-illustrated.html,2018-09-17T23:23:55Z,,
https://abcnews.go.com/Technology/video/apple-watch-introduced-fda-approved-heart-rate-features-57782182,2018-09-12T20:45:46Z,,
https://disneyparks.disney.go.com/blog/2018/10/new-inside-disney-parks-best-of-halloween-at-disney-parks/,2018-10-01T17:00:14Z,,
https://www.cnbc.com/2018/09/10/apple-supplier-shares-slide-after-trump-tells-the-tech-giant-to-make-its-products-in-the-us.html,2018-09-10T09:43:00Z,,
https://www.businessinsider.com/how-elizabeth-holmes-came-up-with-her-iconic-jobsian-look-2018-5,2018-09-05T14:26:00Z,,
https://money.cnn.com/2018/09/11/technology/tech-stocks-fang/index.html,2018-09-11T17:09:41Z,,
https://markets.businessinsider.com/news/stocks/apple-stock-price-reaction-to-iphone-unveilings-2018-9-1027529331,2018-09-12T16:22:00Z,,
https://www.wsj.com/articles/supreme-court-opens-new-term-without-ninth-justice-in-place-1538308800,2018-09-30T17:25:36Z,,
https://www.bbc.co.uk/news/uk-45696988,2018-09-30T07:14:02Z,,
https://markets.businessinsider.com/news/stocks/apple-stock-could-get-20-more-valuable-by-end-of-next-year-jpmorgan-says-2018-9-1027572218,2018-09-27T17:29:00Z,,
http://feedproxy.google.com/~r/crunchyroll/animenews/~3/TccsWdtY1k8/your-anime-news-brief-hunter-x-hunter-jojos-bizarre-adventure-goblin-slayer-edition,2018-09-10T16:00:00Z,,
https://abcnews.go.com/Technology/video/apple-prepares-big-reveal-57725769,2018-09-10T14:27:23Z,,
https://www.theguardian.com/technology/2018/sep/26/google-china-project-dragonfly-capitol-hill,2018-09-26T14:00:21Z,,
https://www.economist.com/business/2018/06/28/america-inc-and-the-rage-against-beijing,2018-09-19T05:02:47Z,,
http://feedproxy.google.com/~r/tonymacx86rss/~3/c3-44xnUT2g/index.php,2018-09-11T19:57:46Z,,
https://abcnews.go.com/Technology/apple-event-expected-reveal-iphones-apple-watch-today/story?id=57769872,2018-09-12T15:28:16Z,,
https://www.cnbc.com/2018/09/26/government-crackdown-on-data-privacy-will-leave-some-winners-and-losers-in-its-wake.html,2018-09-26T10:52:00Z,,
https://www.businessinsider.com/apple-stock-price-popular-among-millennials-after-iphone-watch-launches-2018-9,2018-09-13T15:11:00Z,,
https://markets.businessinsider.com/news/stocks/apple-stock-price-popular-among-millennials-after-iphone-watch-launches-2018-9-1027533043,2018-09-13T15:11:00Z,,
https://www.theguardian.com/environment/2018/sep/12/country-diary-the-hedgerows-are-transformed-as-if-by-magic,2018-09-12T04:30:04Z,,
https://www.cnbc.com/2018/09/13/apple-makes-another-senior-health-hire-a-coo-of-a-large-health-system.html,2018-09-13T21:51:00Z,,
https://www.cnbc.com/2018/09/18/apple-watch-series-4-review.html,2018-09-19T10:00:00Z,,
https://www.wsj.com/articles/trumps-apple-tweet-takes-a-bite-out-of-asian-suppliers-1536559858,2018-09-10T09:34:46Z,,
https://www.nytimes.com/2018/09/21/technology/artificial-intelligence-jobs.html,2018-09-21T13:00:22Z,,
https://www.businessinsider.com/trump-tweet-apple-could-pay-zero-tax-if-it-builds-in-us-not-china-2018-9,2018-09-08T16:41:20Z,,
https://www.cnbc.com/2018/09/24/apple-and-salesforce-are-teaming-up-to-launch-siri-into-enterprise.html,2018-09-24T14:53:00Z,,
https://www.businessinsider.com/fitbit-stock-price-report-smartwatches-not-on-tariffs-list-2018-9,2018-09-17T18:45:00Z,,
https://www.wsj.com/articles/silicon-valleys-supreme-salvation-1538004332,2018-09-27T00:59:18Z,,
https://www.ft.com/content/e44955ea-b376-11e8-bbc3-ccd7de085ffe,2018-09-08T16:14:44Z,,
https://money.cnn.com/2018/09/17/technology/ios-12-features/index.html,2018-09-17T15:13:00Z,,
https://disneyparks.disney.go.com/blog/2018/09/walt-disney-world-resort-best-bites-september-2018/,2018-09-21T17:00:26Z,,
https://www.businessinsider.com/apple-watch-series-4-price-release-date-specs-2018-9,2018-09-12T17:33:58Z,,
http://www.foxnews.com/us/2018/09/21/cody-wilson-man-behind-3-d-printed-gun-arrested-in-taiwan-amid-sex-assault-allegations-official-says.html,2018-09-21T16:00:33Z,,
https://abcnews.go.com/Technology/video/apple-unveils-iphone-xs-max-57794779,2018-09-13T12:00:59Z,,
https://www.businessinsider.com/nikon-vs-canon-how-to-choose-2018-9,2018-09-16T13:30:00Z,,
https://www.businessinsider.com/tech-stocks-stumble-after-apple-unveils-new-iphone-collection-2018-9,2018-09-12T20:05:00Z,,
https://www.businessinsider.com/apple-stock-price-iphone-xr-cheaper-than-expected-apple-pay-enhancements-coming-2018-9,2018-09-13T15:40:00Z,,
https://www.theguardian.com/world/2018/sep/26/corporations-behind-increase-in-developing-world-debt-report,2018-09-26T18:18:24Z,,
https://www.wsj.com/articles/apples-screen-time-wont-cure-your-iphone-addictionwithout-self-control-1536670800,2018-09-11T13:03:28Z,,
https://www.wsj.com/articles/what-i-learned-from-having-steve-jobs-swear-at-me-1538054700,2018-09-27T13:25:01Z,,
https://abcnews.go.com/Technology/wireStory/trump-apple-avoid-tariffs-shifting-production-us-57694495,2018-09-08T18:28:42Z,,
https://www.bbc.co.uk/news/uk-england-essex-45667360,2018-09-28T07:03:47Z,,
http://feedproxy.google.com/~r/typepad/alleyinsider/silicon_alley_insider/~3/GJRdEMowABg/tesla-of-china-nio-stock-price-shakes-off-underperform-rating-2018-9,2018-09-13T14:47:19Z,,
https://www.businessinsider.com/why-car-makers-spending-billions-on-self-driving-tech-will-pay-off-2018-9,2018-09-14T15:47:56Z,,
https://www.businessinsider.com/tesla-wrong-about-self-driving-strategy-needs-lidar-experts-2018-9,2018-09-26T17:00:59Z,,
https://www.businessinsider.com/amazon-echo-hardware-partners-competing-2018-9,2018-09-21T00:28:08Z,,
https://www.wsj.com/articles/apple-adds-heart-monitoring-fall-detection-features-to-its-watch-1536792518,2018-09-13T01:33:02Z,,
https://www.businessinsider.com/former-woz-u-students-say-steve-wozniaks-coding-bootcamp-is-broken-links-to-wikipedia-2018-10,2018-10-01T14:33:33Z,,
https://abcnews.go.com/Technology/video/expect-apples-iphone-event-57773702,2018-09-12T16:46:26Z,,
https://www.wsj.com/articles/big-tech-companies-to-appear-before-senate-to-discuss-privacy-1536750001,2018-09-12T11:00:06Z,,
https://www.wsj.com/articles/new-york-hotel-market-roars-back-after-drowning-in-too-much-supply-1537873200,2018-09-25T11:00:05Z,,
https://www.businessinsider.com/what-you-need-to-know-in-advertising-2018-9,2018-09-10T13:35:56Z,,
https://www.wsj.com/articles/amazon-is-a-giant-but-bigness-isnt-a-crime-1537534900,2018-09-21T13:20:07Z,,
https://abcnews.go.com/Technology/video/apple-reveal-iphone-wednesdays-announcement-57768863,2018-09-12T15:11:25Z,,
https://www.bbc.co.uk/news/business-45515666,2018-09-17T23:48:49Z,,
https://www.ft.com/content/8482ffbc-bd08-11e8-94b2-17176fbf93f5,2018-09-21T14:42:04Z,,
https://www.theguardian.com/technology/2018/sep/09/battle-over-eu-copyright-law-heads-for-showdown,2018-09-09T14:09:14Z,,
https://www.businessinsider.com/why-apple-discontinued-iphone-x-theory-2018-9,2018-09-13T16:13:18Z,,
https://www.ft.com/content/a88cec7e-babf-11e8-94b2-17176fbf93f5,2018-09-17T22:41:53Z,,
https://www.businessinsider.com/top-sec-official-robert-j-jackson-jr-unloads-on-stock-market-exchanges-proposes-solutions-2018-9,2018-09-19T17:18:50Z,,
https://www.businessinsider.com/home-depot-ikea-accenture-corporate-innovation-labs-2018-9,2018-09-16T16:00:00Z,,
https://www.businessinsider.com/why-basic-economy-on-american-delta-and-united-is-not-so-bad-2018-9,2018-09-13T13:55:02Z,,
https://www.businessinsider.com/pelorus-founders-ex-british-army-captains-plan-adventures-for-super-rich-2018-9,2018-09-12T11:31:00Z,,
https://www.cnbc.com/2018/09/17/how-to-install-ios-12.html,2018-09-17T13:03:00Z,,
https://www.wsj.com/articles/eu-takes-step-toward-copyright-law-that-could-hurt-silicon-valley-1536761153,2018-09-12T14:05:00Z,,
http://www.foxnews.com/tech/2018/09/24/tech-giants-use-ai-to-fight-famine-in-coordination-with-international-groups.html,2018-09-24T17:05:30Z,,
https://www.businessinsider.com/discontinued-apple-products-iphone-x-iphone-se-apple-watch-edition-2018-9,2018-09-13T21:39:17Z,,
https://www.wsj.com/articles/no-sex-please-were-apple-iphone-giant-seeks-tv-success-on-its-own-terms-1537588880,2018-09-22T10:04:03Z,,
https://www.cnbc.com/2018/09/14/warren-buffetts-rule-for-investing-during-the-financial-crisis.html,2018-09-14T14:27:00Z,,
https://www.cnbc.com/2018/09/18/stocks-are-set-for-a-rebound-despite-newchina-tariffs.html,2018-09-18T11:29:00Z,,
https://www.ft.com/content/b5a08862-b3f8-11e8-bbc3-ccd7de085ffe,2018-09-09T15:53:24Z,,
http://feedproxy.google.com/~r/clusterstock/~3/xb0ryaBN7ys/fitbit-stock-price-report-smartwatches-not-on-tariffs-list-2018-9,2018-09-17T18:45:00Z,,
https://www.cnbc.com/2018/09/19/prophet-brand-relevance-index-most-relevant-brands-to-consumers.html,2018-09-19T14:14:00Z,,
https://www.businessinsider.com/apple-iphone-xr-trigger-long-awaited-upgrade-cycle-2018-9,2018-09-13T00:35:39Z,,
https://www.businessinsider.com/twitter-ceo-jack-dorsey-heart-rate-spiked-hearings-congress-2018-9,2018-09-06T00:10:27Z,,
https://www.businessinsider.com/former-nbc-ge-exec-beth-comstock-turned-down-apple-jobs-2018-10,2018-10-01T18:31:00Z,,
https://www.ft.com/content/7db837e6-b61a-11e8-bbc3-ccd7de085ffe,2018-09-14T09:40:27Z,,
https://abcnews.go.com/WNT/video/apple-iphone-xs-xs-max-sale-hours-57973224,2018-09-20T23:46:57Z,,
https://abcnews.go.com/Technology/video/forbes-reports-problem-apples-phone-operating-system-58039784,2018-09-24T14:44:42Z,,
https://www.wsj.com/articles/how-hackers-talk-their-way-into-getting-company-secrets-1537322640,2018-09-19T03:01:10Z,,
https://www.businessinsider.com/bank-of-america-spends-10-billion-on-tech-and-hires-from-apple-disney-2018-9,2018-09-28T16:06:14Z,,
https://money.cnn.com/2018/09/16/investing/stocks-week-ahead-emerging-markets/index.html,2018-09-16T11:22:34Z,,
https://abcnews.go.com/Technology/video/apple-iphones-hit-stores-friday-57963890,2018-09-20T18:27:18Z,,
https://abcnews.go.com/Technology/wireStory/latest-apple-ups-ante-larger-iphone-screens-57777057,2018-09-12T17:57:44Z,,
https://abcnews.go.com/Technology/wireStory/bigger-pricier-iphone-expected-apple-event-wednesday-57764088,2018-09-12T07:05:32Z,,
https://abcnews.go.com/Technology/video/apple-expected-unveil-larger-pricier-iphones-57767103,2018-09-12T12:12:29Z,,
https://abcnews.go.com/Technology/wireStory/apple-expected-unveil-bigger-pricier-iphone-wednesday-57752791,2018-09-11T19:35:24Z,,
